 # CATAID  RA   DEC Z_TONRY nQ  M_r  DistanceToEdge Completeness DistanceTo5nn SurfaceDensity SurfaceDensityErr SurfaceDensityFlag CountInCyl CountInCylErr CountInCylFlag AGEDenPar  AGEErr AGEScale AGEDenParFlag
   5241530  343.721852700000 -33.75015210000000110 0.05944     4 -999.900    5.47764  1.0000    9.140        0.011 -999.9000     2     0.000     0.0     0    0.998    6.481    1.200     0
   5241537  342.715151200000 -33.74970530000000224 0.11670     4 -999.900   10.61335  1.0000    2.369        0.284    0.0166     0     0.000     0.0     0    1.877    6.633    1.800     0
   5241711  343.176075400000 -33.67771909999999735 0.07552     4 -999.900    7.33563  1.0000    5.827        0.047    0.0039     0     0.000     0.0     0    0.257    3.317    1.200     0
   5241728  342.804676400000 -33.71926930000000056 0.11705     4 -999.900   10.90422  1.0000    2.654        0.226    0.0115     0     0.000     0.0     0    2.673    7.681    2.400     0
   5241773  343.270111900000 -33.71339210000000008 0.17531     4 -999.900   16.17453  1.0000   12.693        0.010    0.0049     0     0.000     0.0     0    0.582    3.742    1.200     0
   5241813  342.668565500000 -33.70732290000000120 0.11943     4 -999.900   11.22308  1.0000    2.371        0.283    0.0521     0     0.000     0.0     0    1.409    7.211    1.600     0
   5241835  343.279586600000 -33.70501250000000226 0.17527     4 -999.900   16.27632  1.0000   12.724        0.010    0.0053     0     0.000     0.0     0    0.557    3.742    1.200     0
   5241837  343.625012300000 -33.69877100000000070 0.13896     4 -999.900   13.08275  1.0000   13.011        0.009    0.0040     0     0.000     0.0     0    0.606    3.162    1.600     0
   5241843  343.609597900000 -33.70372369999999762 0.13915     4 -999.900   13.05016  1.0000   16.165        0.002 -999.9000     2     0.000     0.0     0    0.634    3.162    1.600     0
   5241845  343.106743800000 -33.70431320000000142 0.09465     4 -999.900    8.96844  1.0000    4.753        0.070    0.0031     0     0.000     0.0     0    1.149    6.245    1.000     0
   5241896  343.485828000000 -33.69492790000000326 0.10356     4 -999.900    9.86193  1.0000   14.411        0.003 -999.9000     2     0.000     0.0     0    0.018    1.000    1.000     0
   5241899  343.189003400000 -33.69492220000000060 0.07588     4 -999.900    7.27409  1.0000    5.967        0.045    0.0036     0     0.000     0.0     0    0.262    3.317    1.200     0
   5241916  343.669756700000 -33.68264690000000172 0.08643     4 -999.900    8.34247  1.0000   10.634        0.005 -999.9000     2     0.000     0.0     0    0.474    4.123    1.000     0
   5241917  343.294232100000 -33.69282400000000166 0.12761     4 -999.900   12.10244  1.0000   12.948        0.002 -999.9000     2     0.000     0.0     0    0.010    1.414    1.000     0
   5241941  342.734526300000 -33.68719240000000070 0.11930     4 -999.900   11.38577  1.0000    2.126        0.352    0.0013     0     0.000     0.0     0    1.108    6.633    1.400     0
   5241959  343.212998300000 -33.68375809999999859 0.17708     4 -999.900   16.70665  1.0000    8.590        0.022    0.0018     0     0.000     0.0     0    0.502    3.464    1.400     0
   5241963  342.744433700000 -33.68214389999999980 0.11745     4 -999.900   11.25748  1.0000    2.140        0.347    0.0224     0     0.000     0.0     0    2.305    7.141    1.600     0
   5241964  343.333406600000 -33.68287600000000026 0.14998     4 -999.900   14.25439  1.0000   11.937        0.011    0.0087     0     0.000     0.0     0    0.003    1.000    1.000     0
   5241986  342.744375900000 -33.67605480000000284 0.06754     4 -999.900    6.58092  1.0000    7.121        0.007 -999.9000     2     0.000     0.0     0    2.193    7.211    1.600     0
   5242006  343.213142700000 -33.67502240000000313 0.17671     4 -999.900   16.78394  1.0000    8.513        0.022    0.0019     0     0.000     0.0     0    0.655    3.873    1.400     0
   5242021  342.877574200000 -33.67087879999999700 0.17594     4 -999.900   16.76637  1.0000   10.488        0.014    0.0012     0     0.000     0.0     0    0.400    3.464    1.000     0
   5242027  343.184711100000 -33.67090960000000166 0.17712     4 -999.900   16.87336  1.0000    8.762        0.021    0.0018     0     0.000     0.0     0    0.482    3.162    1.400     0
   5242091  343.164513000000 -33.65942820000000069 0.17581     4 -999.900   16.89881  1.0000    8.812        0.020    0.0018     0     0.000     0.0     0    0.851    3.606    1.400     0
   5242207  342.759297700000 -33.60100539999999825 0.11680     4 -999.900   11.88625  1.0000    2.058        0.376    0.0413     0     1.000     1.0     0    1.951    6.481    2.000     0
   5242220  343.235641800000 -33.63635940000000346 0.10538     4 -999.900   10.48180  1.0000   16.328        0.003 -999.9000     2     0.000     0.0     0    0.195    2.236    1.200     0
   5242231  343.106148500000 -33.61158029999999997 0.13747     4 -999.900   13.81478  1.0000    8.559        0.022    0.0014     0     0.000     0.0     0    0.283    2.449    1.000     0
   5242287  342.821980700000 -33.62667789999999712 0.11727     4 -999.900   11.71373  1.0000    2.222        0.322    0.0198     0     1.000     1.0     0    2.307    6.708    2.000     0
   5242291  343.045955800000 -33.61578560000000238 0.11747     4 -999.900   11.82613  1.0000    2.571        0.241    0.0089     0     0.000     0.0     0    1.446    5.916    1.400     0
   5242315  343.056761300000 -33.60943199999999820 0.12324     4 -999.900   12.44610  1.0000    8.323        0.023    0.0008     0     0.000     0.0     0    0.378    3.000    1.000     0
   5242336  343.041067500000 -33.60430290000000042 0.16551     4 -999.900   16.60493  1.0000    2.667        0.224    0.0196     0     1.000     1.0     0    0.394    3.162    1.000     0
   5242342  343.213176100000 -33.62850749999999778 0.17573     4 -999.900   17.28102  1.0000   11.686        0.012    0.0040     0     0.000     0.0     0    0.797    3.873    1.400     0
   5242579  343.728003700000 -31.66413950000000099 0.09915     4 -999.900   12.05276  1.0000    1.157        1.189    0.3491     0     4.000     2.0     0    3.479    6.782    2.600     0
   5242598  343.729692800000 -31.66600950000000125 0.10256     3 -999.900   12.47077  1.0000    2.998        0.177    0.1097     0     1.000     1.0     0 -999.900 -999.900    1.000     2
   5242614  343.759753700000 -31.66925840000000036 0.09841     4 -999.900   12.00181  1.0000    1.138        1.229    0.0116     0     3.000     1.7     0    2.307    6.481    1.600     0
   5242653  343.814278400000 -31.66210029999999875 0.09986     4 -999.900   12.12204  1.0000    1.362        0.858    0.0112     0     2.000     1.4     0    2.045    6.000    1.600     0
   5242671  343.726421700000 -31.65709430000000069 0.09960     4 -999.900   12.05485  1.0000    1.212        1.084    0.4055     0     4.000     2.0     0    3.107    6.708    2.400     0
   5242675  343.730721700000 -31.65618879999999891 0.09742     4 -999.900   11.79092  1.0000    1.196        1.113    0.3702     0     4.000     2.0     0    1.073    5.385    1.400     0
   5242693  343.723602500000 -31.63707379999999958 0.09651     4 -999.900   11.54855  1.0000    1.371        0.846    0.0540     0     3.000     1.7     0    0.224    3.162    1.000     0
   5242713  343.658201200000 -31.64962059999999866 0.15179     4 -999.900   18.05973  1.0000   10.385        0.015    0.0001     0     0.000     0.0     0    0.064    2.236    1.000     0
   5242805  343.639424700000 -31.62804590000000005 0.12129     4 -999.900   14.34783  1.0000    6.431        0.038    0.0014     0     0.000     0.0     0    0.250    2.449    1.000     0
   5242808  343.647889600000 -31.63451650000000015 0.09754     4 -999.900   11.65060  1.0000    1.109        1.294    0.2962     0     4.000     2.0     0    1.132    5.477    1.400     0
   5242830  343.743211500000 -31.63105300000000142 0.17617     4 -999.900   20.60145  1.0000    6.601        0.037    0.0184     0     0.000     0.0     0    0.256    2.236    1.200     0
   5242842  343.900331600000 -31.62707310000000049 0.06961     4 -999.900    8.33104  1.0000    2.296        0.302    0.0116     0     0.000     0.0     0    0.350    4.359    1.000     0
   5242844  343.740688900000 -31.62945210000000174 0.09578     3 -999.900   11.40988  1.0000    1.635        0.595    0.0287     0     2.000     1.4     0    0.214    2.646    1.000     0
   5242919  344.251362800000 -31.60653669999999948 0.08865     4 -999.900   10.42917  1.0000    3.186        0.157    0.0058     0     1.000     1.0     0    0.349    4.000    1.000     0
   5242934  343.866469300000 -31.61065329999999918 0.08862     4 -999.900   10.45251  1.0000    4.480        0.079    0.0043     0     0.000     0.0     0    0.204    2.828    1.000     0
   5242980  343.211034300000 -31.60190520000000092 0.17599     4 -999.900   20.21358  1.0000    5.351        0.056    0.0035     0     0.000     0.0     0    0.018    2.000    1.000     0
   5242990  343.253243800000 -31.60043140000000150 0.15181     4 -999.900   17.52344  1.0000    7.963        0.025    0.0024     0     0.000     0.0     0    0.040    1.732    1.000     0
   5243045  343.662584100000 -31.57908529999999914 0.12187     4 -999.900   13.98079  1.0000    6.843        0.034    0.0003     0     0.000     0.0     0    0.500    2.646    1.200     0
   5243058  343.518902600000 -31.58514260000000107 0.09947     4 -999.900   11.51666  1.0000    1.516        0.693    0.0539     0     2.000     1.4     0    2.591    6.481    2.200     0
   5243253  343.435042000000 -31.55667199999999895 0.11382     4 -999.900   12.89775  1.0000    6.770        0.035    0.0029     0     0.000     0.0     0    0.384    4.000    1.200     0
   5243339  343.316977000000 -31.54297449999999969 0.11961     4 -999.900   13.41527  1.0000    6.962        0.033    0.0031     0     0.000     0.0     0    0.028    1.732    1.000     0
   5243372  343.553225000000 -31.53686210000000045 0.17812     4 -999.900   19.61683  1.0000    6.475        0.038    0.0021     0     0.000     0.0     0    0.158    2.449    1.000     0
   5243379  343.337643500000 -31.53637439999999970 0.17852     4 -999.900   19.65269  1.0000    5.695        0.049    0.0016     0     0.000     0.0     0    0.133    3.162    1.000     0
   5243397  343.380845500000 -31.53342230000000157 0.12642     4 -999.900   14.06853  1.0000    7.717        0.027    0.0010     0     0.000     0.0     0    0.211    2.000    1.200     0
   5243436  343.829138100000 -31.51811109999999871 0.09900     4 -999.900   10.97866  1.0000    2.265        0.310    0.0273     0     0.000     0.0     0    2.538    6.481    1.800     0
   5243448  343.387949300000 -31.52418570000000031 0.12636     4 -999.900   13.97734  1.0000    7.707        0.027    0.0007     0     0.000     0.0     0    0.211    2.000    1.200     0
   5243536  343.734374300000 -31.50496929999999907 0.09970     4 -999.900   10.95867  1.0000    2.055        0.377    0.0132     0     0.000     0.0     0    2.501    6.481    2.000     0
   5243707  343.210973700000 -31.48299360000000036 0.14723     4 -999.900   15.76560  1.0000   13.999        0.008    0.0007     0     0.000     0.0     0    0.031    1.414    1.000     0
   5243730  343.462485500000 -31.47963280000000097 0.11376     4 -999.900   12.25304  1.0000    6.607        0.036    0.0028     0     0.000     0.0     0    0.507    4.472    1.200     0
   5243742  343.454409100000 -31.47759470000000093 0.11323     4 -999.900   12.18076  1.0000    6.329        0.040    0.0040     0     0.000     0.0     0    0.435    4.583    1.000     0
   5243819  343.930095400000 -31.45209649999999968 0.07995     4 -999.900    8.51964  1.0000    6.786        0.035    0.0030     0     0.000     0.0     0    0.238    4.796    1.000     0
   5243857  343.700999500000 -31.45539490000000171 0.09935     4 -999.900   10.56132  1.0000    2.145        0.346    0.0295     0     0.000     0.0     0    2.828    6.708    2.400     0
   5243861  343.385598000000 -31.45548870000000008 0.12207     4 -999.900   12.90789  1.0000    6.054        0.043    0.0081     0     0.000     0.0     0    0.266    2.828    1.000     0
   5243863  343.630526600000 -31.45557859999999906 0.16750     4 -999.900   17.51727  1.0000   11.654        0.012    0.0006     0     0.000     0.0     0    0.443    2.449    1.400     0
   5243864  343.601610600000 -31.45538260000000008 0.07335     4 -999.900    7.84592  1.0000    2.826        0.199    0.0198     0     0.000     0.0     0    1.243    5.568    1.200     0
   5243872  344.191626700000 -31.44976249999999851 0.16749     4 -999.900   17.44619  1.0000   11.333        0.012    0.0010     0     0.000     0.0     0    0.137    2.449    1.000     0
   5243878  343.354395700000 -31.45193820000000073 0.07087     4 -999.900    7.56739  1.0000    2.067        0.372    0.0323     0     0.000     0.0     0    1.120    5.657    1.600     0
   5243883  343.917661600000 -31.45069840000000028 0.07915     4 -999.900    8.42794  1.0000    6.928        0.033    0.0020     0     0.000     0.0     0    0.188    4.583    1.000     0
   5243890  343.507752300000 -31.44762070000000165 0.05702     4 -999.900    6.08943  1.0000    5.056        0.062    0.0061     0     0.000     0.0     0    0.899    3.464    1.600     0
   5243894  343.813447800000 -31.44899059999999835 0.09940     4 -999.900   10.51999  1.0000    2.685        0.221    0.0106     0     0.000     0.0     0    2.473    6.557    2.000     0
   5243902  343.808741400000 -31.44827739999999849 0.05164     4 -999.900    5.52475  1.0000    5.813        0.010 -999.9000     2     0.000     0.0     0    0.707    3.742    1.400     0
   5243917  343.807669900000 -31.44554739999999882 0.06803     4 -999.900    7.23616  1.0000    3.515        0.129    0.0105     0     0.000     0.0     0    0.630    5.477    1.000     0
   5243919  343.623961700000 -31.44594659999999919 0.16757     4 -999.900   17.40831  1.0000   12.307        0.011    0.0006     0     0.000     0.0     0    0.447    2.449    1.400     0
